CHROM	START	END	SNPS	S1.S4	S1.S7	S1.S10	S1.S2	S1.S5	S1.S8	S1.S11	S1.S3	S1.S6	S1.S9	S1.S12	S4.S7	S4.S10	S4.S2	S4.S5	S4.S8	S4.S11	S4.S3	S4.S6	S4.S9	S4.S12	S7.S10	S7.S2	S7.S5	S7.S8	S7.S11	S7.S3	S7.S6	S7.S9	S7.S12	S10.S2	S10.S5	S10.S8	S10.S11	S10.S3	S10.S6	S10.S9	S10.S12	S2.S5	S2.S8	S2.S11	S2.S3	S2.S6	S2.S9	S2.S12	S5.S8	S5.S11	S5.S3	S5.S6	S5.S9	S5.S12	S8.S11	S8.S3	S8.S6	S8.S9	S8.S12	S11.S3	S11.S6	S11.S9	S11.S12	S3.S6	S3.S9	S3.S12	S6.S9	S6.S12	S9.S12
5	3174485	3174485	1	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174486	3174486	1	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	-0.01	NA	NA	NA	-0.01	NA	NA	NA	-0.01	-0.01	-0.01	NA	NA	NA
5	3174487	3174487	1	-0.0126582	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0104167	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0676717	NA	NA	NA	NA	NA	NA	NA	NA	-0.0104167	NA	NA	NA	NA	NA	NA	NA	-0.0104167	NA	NA	NA	NA	NA	NA	-0.0104167	NA	NA	NA	NA	NA	-0.0104167	NA	NA	NA	NA	-0.0104167	NA	NA	NA	-0.0104167	NA	NA	-0.0104167	NA	-0.0104167	-0.0104167
5	3174488	3174488	1	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	-0.0204082	-0.0204082	-0.0204082	-0.0204082	NA	NA	NA	NA	NA	NA
5	3174489	3174489	1	-0.0126582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174490	3174490	1	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	-0.00628931	-0.00628931	-0.00628931	-0.00628931	-0.00628931	-0.00628931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174493	3174493	1	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	-0.01	NA	NA	NA	-0.01	NA	NA	NA	-0.01	-0.01	-0.01	NA	NA	NA
5	3174496	3174496	1	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	-0.00502513	NA	NA	NA	-0.00502513	NA	NA	-0.00502513	NA	NA	-0.00502513	-0.00502513	NA
5	3174499	3174499	1	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174501	3174501	1	-0.0126582	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0126582	-0.0126582	-0.0701115	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174503	3174503	1	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	-0.00502513	NA	NA	NA	-0.00502513	NA	NA	-0.00502513	NA	NA	-0.00502513	-0.00502513	NA
5	3174506	3174506	1	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174513	3174513	1	-0.142857	-0.142857	-0.160714	-0.142857	-0.142857	-0.142857	-0.142857	-0.142857	-0.142857	-0.142857	-0.142857	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174514	3174514	1	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	-0.00628931	-0.00628931	-0.00628931	-0.00628931	-0.00628931	-0.00628931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174515	3174515	1	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	-0.00490196	-0.00490196	-0.00490196	-0.00490196	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174516	3174516	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00338983	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00338983	NA	NA	NA	NA	NA	NA	NA	NA	-0.00338983	NA	NA	NA	NA	NA	NA	NA	-0.00338983	NA	NA	NA	NA	NA	NA	-0.00338983	NA	NA	NA	NA	NA	-0.00338983	NA	NA	NA	NA	-0.00338983	NA	NA	NA	-0.00338983	NA	NA	-0.00338983	NA	-0.00338983	NA	-0.00338983
5	3174517	3174517	1	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	-0.00502513	NA	NA	NA	-0.00502513	NA	NA	-0.00502513	NA	NA	-0.00502513	-0.00502513	NA
5	3174518	3174518	1	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174521	3174521	1	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	-0.0204082	-0.0204082	-0.0204082	-0.0204082	NA	NA	NA	NA	NA	NA
5	3174524	3174524	1	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174530	3174530	1	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174531	3174531	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0104167	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0104167	NA	NA	NA	NA	NA	NA	NA	NA	-0.0104167	NA	NA	NA	NA	NA	NA	NA	-0.0104167	NA	NA	NA	NA	NA	NA	-0.0104167	NA	NA	NA	NA	NA	-0.0104167	NA	NA	NA	NA	-0.0104167	NA	NA	NA	-0.0104167	NA	NA	-0.0104167	NA	-0.0104167	-0.0104167
5	3174533	3174533	1	NA	NA	NA	NA	NA	-0.00490196	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	-0.01	NA	NA	NA	NA	NA	NA	-0.00490196	NA	-0.01	NA	NA	NA	NA	NA	-0.00490196	NA	-0.01	NA	NA	NA	NA	-0.00490196	NA	-0.01	NA	NA	NA	-0.00490196	NA	-0.01	NA	NA	NA	-0.00490196	-0.0302897	-0.00490196	-0.00490196	-0.00490196	-0.01	NA	NA	NA	-0.01	-0.01	-0.01	NA	NA	NA
5	3174534	3174534	1	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	-0.0204082	-0.0204082	-0.0204082	-0.0204082	NA	NA	NA	NA	NA	NA
5	3174535	3174535	1	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	-0.00490196	-0.00490196	-0.00490196	-0.00490196	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174536	3174536	1	-0.142857	-0.142857	-0.142857	-0.139306	-0.142857	-0.142857	-0.142857	-0.136893	-0.142857	-0.142857	-0.142857	NA	NA	-0.0147059	NA	NA	NA	-0.01	NA	NA	NA	NA	-0.0147059	NA	NA	NA	-0.01	NA	NA	NA	-0.0147059	NA	NA	NA	-0.01	NA	NA	NA	-0.0147059	-0.0147059	-0.0147059	-0.056266	-0.0147059	-0.0147059	-0.0147059	NA	NA	-0.01	NA	NA	NA	NA	-0.01	NA	NA	NA	-0.01	NA	NA	NA	-0.01	-0.01	-0.01	NA	NA	NA
5	3174538	3174538	1	NA	NA	NA	NA	NA	0.090803	NA	0.0359091	NA	NA	NA	NA	NA	NA	NA	0.090803	NA	0.0359091	NA	NA	NA	NA	NA	NA	0.090803	NA	0.0359091	NA	NA	NA	NA	NA	0.090803	NA	0.0359091	NA	NA	NA	NA	0.090803	NA	0.0359091	NA	NA	NA	0.090803	NA	0.0359091	NA	NA	NA	0.090803	-0.0411346	0.090803	0.090803	0.090803	0.0359091	NA	NA	NA	0.0359091	0.0359091	0.0359091	NA	NA	NA
5	3174542	3174542	1	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174543	3174543	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00338983	-0.0104167	NA	NA	NA	NA	NA	NA	NA	NA	-0.00338983	-0.0104167	NA	NA	NA	NA	NA	NA	NA	-0.00338983	-0.0104167	NA	NA	NA	NA	NA	NA	-0.00338983	-0.0104167	NA	NA	NA	NA	NA	-0.00338983	-0.0104167	NA	NA	NA	NA	-0.00338983	-0.0104167	NA	NA	NA	-0.00338983	-0.0104167	NA	NA	-0.00338983	-0.0104167	NA	-0.00338983	-0.0104167	-0.00338983	-0.0104167	-0.080838
5	3174546	3174546	1	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	-0.00338983	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	-0.00338983	NA	NA	NA	NA	NA	NA	NA	-0.00502513	-0.00338983	NA	NA	NA	NA	NA	NA	-0.00502513	-0.00338983	NA	NA	NA	NA	NA	-0.00502513	-0.00338983	NA	NA	NA	NA	-0.00502513	-0.00338983	NA	NA	NA	-0.00502513	-0.00338983	NA	NA	-0.00502513	-0.00338983	NA	-0.00502513	-0.00338983	NA	-0.0326188	-0.00502513	-0.00338983
5	3174547	3174547	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00338983	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00338983	NA	NA	NA	NA	NA	NA	NA	NA	-0.00338983	NA	NA	NA	NA	NA	NA	NA	-0.00338983	NA	NA	NA	NA	NA	NA	-0.00338983	NA	NA	NA	NA	NA	-0.00338983	NA	NA	NA	NA	-0.00338983	NA	NA	NA	-0.00338983	NA	NA	-0.00338983	NA	-0.00338983	NA	-0.00338983
5	3174549	3174549	1	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	-0.01	NA	NA	NA	-0.01	NA	NA	NA	-0.01	-0.01	-0.01	NA	NA	NA
5	3174550	3174550	1	-0.0126582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174552	3174552	1	NA	-0.015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174553	3174553	1	NA	-0.015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174556	3174556	1	-0.0126582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174557	3174557	1	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	-0.00628931	-0.00628931	-0.00628931	-0.00628931	-0.00628931	-0.00628931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174558	3174558	1	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174559	3174559	1	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	-0.00628931	-0.00628931	-0.00628931	-0.00628931	-0.00628931	-0.00628931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174561	3174561	1	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	-0.00628931	-0.00628931	-0.00628931	-0.00628931	-0.00628931	-0.00628931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174563	3174563	1	NA	NA	NA	NA	NA	NA	NA	0.0225806	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0225806	NA	NA	NA	NA	NA	NA	NA	NA	0.0225806	NA	NA	NA	NA	NA	NA	NA	0.0225806	NA	NA	NA	NA	NA	NA	0.0225806	NA	NA	NA	NA	NA	0.0225806	NA	NA	NA	NA	0.0225806	NA	NA	NA	0.0225806	NA	NA	NA	0.0225806	0.0225806	0.0225806	NA	NA	NA
5	3174565	3174565	1	-0.142857	-0.142857	-0.142857	-0.142857	-0.142857	-0.142857	-0.142857	-0.142857	-0.124271	-0.142857	-0.142857	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	-0.00502513	NA	NA	NA	-0.00502513	NA	NA	-0.00502513	NA	NA	-0.00502513	-0.00502513	NA
5	3174567	3174567	1	NA	NA	NA	-0.0147059	-0.00628931	NA	NA	0.00578125	NA	NA	NA	NA	NA	-0.0147059	-0.00628931	NA	NA	0.00578125	NA	NA	NA	NA	-0.0147059	-0.00628931	NA	NA	0.00578125	NA	NA	NA	-0.0147059	-0.00628931	NA	NA	0.00578125	NA	NA	NA	-0.0390216	-0.0147059	-0.0147059	-0.0300887	-0.0147059	-0.0147059	-0.0147059	-0.00628931	-0.00628931	-0.0267282	-0.00628931	-0.00628931	-0.00628931	NA	0.00578125	NA	NA	NA	0.00578125	NA	NA	NA	0.00578125	0.00578125	0.00578125	NA	NA	NA
5	3174568	3174568	1	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174570	3174570	1	NA	-0.015625	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	-0.015625	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.0434291	-0.015625	-0.015625	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	-0.00502513	NA	NA	NA	-0.00502513	NA	NA	-0.00502513	NA	NA	-0.00502513	-0.00502513	NA
5	3174577	3174577	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0104167	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0104167	NA	NA	NA	NA	NA	NA	NA	NA	-0.0104167	NA	NA	NA	NA	NA	NA	NA	-0.0104167	NA	NA	NA	NA	NA	NA	-0.0104167	NA	NA	NA	NA	NA	-0.0104167	NA	NA	NA	NA	-0.0104167	NA	NA	NA	-0.0104167	NA	NA	-0.0104167	NA	-0.0104167	-0.0104167
5	3174578	3174578	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00338983	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00338983	NA	NA	NA	NA	NA	NA	NA	NA	-0.00338983	NA	NA	NA	NA	NA	NA	NA	-0.00338983	NA	NA	NA	NA	NA	NA	-0.00338983	NA	NA	NA	NA	NA	-0.00338983	NA	NA	NA	NA	-0.00338983	NA	NA	NA	-0.00338983	NA	NA	-0.00338983	NA	-0.00338983	NA	-0.00338983
5	3174579	3174579	1	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	-0.00490196	-0.00490196	-0.00490196	-0.00490196	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174582	3174582	1	-0.0126582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174583	3174583	1	0.022261	-0.015625	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	-0.042451	0.022261	0.022261	-0.0227151	0.022261	0.022261	0.022261	0.022261	0.022261	0.022261	-0.015625	-0.015625	-0.0435707	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	NA	-0.00628931	NA	NA	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	NA	-0.00628931	-0.00628931	-0.00628931	-0.00628931	-0.00628931	-0.00628931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174584	3174584	1	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	-0.00490196	-0.00490196	-0.00490196	-0.00490196	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3174586	3174586	1	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	-0.01	NA	NA	NA	-0.01	NA	NA	NA	-0.01	-0.01	-0.01	NA	NA	NA
