CHROM	START	END	SNPS	S1.S4	S1.S7	S1.S10	S1.S2	S1.S5	S1.S8	S1.S11	S1.S3	S1.S6	S1.S9	S1.S12	S4.S7	S4.S10	S4.S2	S4.S5	S4.S8	S4.S11	S4.S3	S4.S6	S4.S9	S4.S12	S7.S10	S7.S2	S7.S5	S7.S8	S7.S11	S7.S3	S7.S6	S7.S9	S7.S12	S10.S2	S10.S5	S10.S8	S10.S11	S10.S3	S10.S6	S10.S9	S10.S12	S2.S5	S2.S8	S2.S11	S2.S3	S2.S6	S2.S9	S2.S12	S5.S8	S5.S11	S5.S3	S5.S6	S5.S9	S5.S12	S8.S11	S8.S3	S8.S6	S8.S9	S8.S12	S11.S3	S11.S6	S11.S9	S11.S12	S3.S6	S3.S9	S3.S12	S6.S9	S6.S12	S9.S12
5	3177657	3177657	1	0.131298	NA	NA	0.125384	NA	NA	NA	NA	NA	NA	NA	0.0224717	0.0594506	0.0143245	0.0196078	0.0196078	0.0270539	0.0196078	0.0196078	0.0340557	0.0228758	NA	0.0167206	NA	NA	NA	NA	NA	NA	NA	0.0591965	NA	NA	NA	NA	NA	NA	NA	0.0149254	0.0241102	0.0204302	0.0149254	0.0149254	0.0384918	0.0273632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177659	3177659	1	NA	NA	NA	NA	NA	NA	NA	0.131653	0.13593	NA	NA	NA	NA	NA	NA	NA	NA	0.0291459	0.0339279	NA	NA	NA	NA	NA	NA	NA	0.0237684	0.0285769	NA	NA	NA	NA	NA	NA	0.0659398	0.0705407	NA	NA	NA	NA	NA	0.021986	0.0268034	NA	NA	NA	NA	0.0136119	0.0148511	NA	NA	NA	0.0265907	0.0265907	NA	NA	0.0250619	0.029864	NA	NA	0.00246281	0.0382716	0.0302355	0.0382716	0.0350121	NA
5	3177660	3177660	1	0.130642	NA	NA	0.125384	NA	NA	NA	NA	NA	NA	NA	0.0217339	0.0587407	0.0134286	0.0188679	0.0203193	0.0263196	0.0188679	0.0188679	0.0347567	0.0235849	NA	0.0167206	NA	NA	NA	NA	NA	NA	NA	0.060487	NA	NA	NA	NA	NA	NA	NA	0.0149254	0.0241102	0.0204302	0.0149254	0.0149254	0.0384918	0.0273632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177661	3177661	1	NA	NA	0.0938155	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0203193	NA	NA	NA	NA	NA	NA	NA	NA	0.0188679	NA	NA	NA	NA	NA	NA	NA	NA	0.0188679	0.0188679	0.0203193	0.0188679	0.0188679	0.0188679	0.0347567	0.0235849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177662	3177662	1	NA	NA	NA	NA	NA	NA	0.121849	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0241975	NA	NA	NA	NA	NA	NA	NA	NA	0.0173737	NA	NA	NA	NA	NA	NA	NA	0.0566893	NA	NA	NA	NA	NA	NA	0.0173737	NA	NA	NA	NA	NA	0.0133333	NA	NA	NA	NA	0.0272	NA	NA	NA	NA	0.0133333	0.0133333	0.0373333	0.0288889	NA	NA	NA	NA	NA	NA
5	3177663	3177663	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.144546	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0345589	NA	NA	NA	NA	NA	NA	NA	NA	0.0373791	NA	NA	NA	NA	NA	NA	NA	0.073794	NA	NA	NA	NA	NA	NA	0.0365071	NA	NA	NA	NA	NA	0.0284485	NA	NA	NA	NA	0.0271072	NA	NA	NA	0.0418914	NA	NA	0.0320179	NA	0.0272264	NA	0.0324171
5	3177665	3177665	1	0.0222222	0.0153846	0.0222222	0.0153846	0.0561667	0.0252308	0.0153846	0.0153846	0.0153846	0.0353846	0.0269231	NA	NA	NA	0.0312797	NA	NA	NA	NA	NA	NA	NA	NA	0.027355	NA	NA	NA	NA	NA	NA	NA	0.0706481	NA	NA	NA	NA	NA	NA	0.0255792	NA	NA	NA	NA	NA	NA	0.0281481	0.0286437	0.0172358	0.0123457	0.0382716	0.0337983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177668	3177668	1	0.131298	NA	0.0938155	NA	NA	0.139419	NA	NA	NA	NA	NA	0.0224717	0.021428	0.0215863	0.0196078	0.00564564	0.0270539	0.0196078	0.0196078	0.0340557	0.0228758	0.0188679	NA	NA	0.03161	NA	NA	NA	NA	NA	0.0188679	0.0188679	0.0277536	0.0188679	0.0188679	0.0188679	0.0347567	0.0235849	NA	0.0307329	NA	NA	NA	NA	NA	0.0226259	NA	NA	NA	NA	NA	0.0361494	0.0262168	0.0213965	0.0324748	0.0266183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177669	3177669	1	NA	NA	NA	NA	NA	NA	0.121198	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0249187	NA	NA	NA	NA	NA	NA	NA	NA	0.0166453	NA	NA	NA	NA	NA	NA	NA	0.0559901	NA	NA	NA	NA	NA	NA	0.0166453	NA	NA	NA	NA	NA	0.0140845	NA	NA	NA	NA	0.0264789	NA	NA	NA	NA	0.0140845	0.0140845	0.0366197	0.028169	NA	NA	NA	NA	NA	NA
5	3177670	3177670	1	0.0769011	0.0158299	0.0226645	0.0149254	0.0149254	0.0256716	0.0149254	0.0149254	0.0149254	0.0384918	0.0273632	0.0224717	0.0594506	0.0215863	0.0196078	0.0211765	0.0270539	0.0196078	0.0196078	0.0340557	0.0228758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177671	3177671	1	0.131298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0224717	0.0594506	0.0215863	0.0196078	0.0211765	0.0270539	0.0196078	0.0196078	0.0340557	0.0228758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177674	3177674	1	0.130035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0210498	0.0580825	0.0201631	0.0181818	0.0181818	0.0256387	0.0181818	0.0181818	0.026087	0.0225455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177676	3177676	1	NA	NA	NA	NA	NA	0.135125	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.026171	NA	NA	NA	NA	NA	NA	NA	NA	0.0267784	NA	NA	NA	NA	NA	NA	NA	0.0646348	NA	NA	NA	NA	NA	NA	0.0258969	NA	NA	NA	NA	NA	0.0177495	NA	NA	NA	NA	NA	0.0313404	0.0213583	0.016514	0.0259563	0.0265926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177677	3177677	1	NA	NA	NA	NA	NA	NA	NA	0.127317	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.026435	NA	NA	NA	NA	NA	NA	NA	NA	0.019132	NA	NA	NA	NA	NA	NA	NA	0.0638482	NA	NA	NA	NA	NA	NA	0.0155757	NA	NA	NA	NA	NA	0.010989	NA	NA	NA	NA	0.0216235	NA	NA	NA	0.0225946	NA	NA	NA	0.010989	0.0311355	0.028296	NA	NA	NA
5	3177679	3177679	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.140714	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0302344	NA	NA	NA	NA	NA	NA	NA	NA	0.0330672	NA	NA	NA	NA	NA	NA	NA	0.0696453	NA	NA	NA	NA	NA	NA	0.0321914	NA	NA	NA	NA	NA	0.0240966	NA	NA	NA	NA	0.0227493	NA	NA	NA	0.0375997	NA	NA	0.0276821	NA	0.0228691	NA	0.028083
5	3177680	3177680	1	0.0225628	0.0123457	0.0203106	0.0123457	0.0123457	0.0213992	0.0123457	0.0123457	0.0123457	0.0281481	0.0265907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177685	3177685	1	0.0365484	0.035318	0.0424957	0.0294118	0.0294118	0.0341696	0.0294118	0.043076	0.0294118	0.0462803	0.0424957	NA	NA	NA	NA	NA	NA	0.0269308	NA	NA	NA	NA	NA	NA	NA	NA	0.0285341	NA	NA	NA	NA	NA	NA	NA	0.0722384	NA	NA	NA	NA	NA	NA	0.0163478	NA	NA	NA	NA	NA	0.0117647	NA	NA	NA	NA	0.0219608	NA	NA	NA	0.0249091	NA	NA	NA	0.0135294	0.0342246	0.030792	NA	NA	NA
5	3177686	3177686	1	0.0208791	0.0208791	0.0287625	0.0153846	0.0616626	0.0173697	0.0153846	0.0153846	0.0153846	0.0287625	0.0269231	NA	NA	NA	0.0305058	NA	NA	NA	NA	NA	NA	NA	NA	0.0333378	NA	NA	NA	NA	NA	NA	NA	0.0773943	NA	NA	NA	NA	NA	NA	0.0199617	NA	NA	NA	NA	NA	NA	0.0208729	0.0284915	0.0153954	0.0129125	0.0322251	0.0343528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177691	3177691	1	NA	NA	NA	NA	0.135638	NA	0.122005	NA	NA	NA	NA	NA	NA	NA	0.041925	NA	0.0342052	NA	NA	NA	NA	NA	NA	0.0341095	NA	0.0234742	NA	NA	NA	NA	NA	0.0768645	NA	0.0623045	NA	NA	NA	NA	0.0205379	NA	0.0140845	NA	NA	NA	NA	0.0225628	0.00819688	0.0201915	0.0165785	0.0358613	0.0448533	0.0208839	NA	NA	NA	NA	0.0148893	0.0148893	0.0342052	0.0392884	NA	NA	NA	NA	NA	NA
5	3177699	3177699	1	0.132007	0.143066	NA	0.127742	0.134276	0.134238	0.121513	NA	NA	NA	NA	0.00872166	0.0602184	0.0120498	0.0120166	0.00830996	0.014012	0.0204082	0.0204082	0.0204082	0.0204082	0.0721922	0.0183482	0.0189772	0.0125392	0.0191417	0.0357143	0.0357143	0.0357143	0.0412245	0.0628368	0.0698576	0.0666743	0.0561448	NA	NA	NA	NA	0.00512732	0.0115539	0.0041159	0.0122415	0.015534	0.0251088	0.0306796	0.00567211	0.00740004	0.0150736	0.0147368	0.0243194	0.0338574	0.01288	0.0203545	0.0155053	0.0196286	0.0305509	0.011236	0.0140449	0.0236343	0.0292135	NA	NA	NA	NA	NA	NA
5	3177700	3177700	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.133929	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0225765	NA	NA	NA	NA	NA	NA	NA	NA	0.0254317	NA	NA	NA	NA	NA	NA	NA	0.0622986	NA	NA	NA	NA	NA	NA	0.024549	NA	NA	NA	NA	NA	0.0204082	NA	NA	NA	NA	0.0204082	NA	NA	NA	0.03	NA	NA	0.0204082	NA	0.0204082	0.0204082
5	3177702	3177702	1	NA	NA	NA	NA	0.135836	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0332284	NA	NA	NA	NA	NA	NA	NA	NA	0.0334956	NA	NA	NA	NA	NA	NA	NA	0.0700574	NA	NA	NA	NA	NA	NA	0.0185184	NA	NA	NA	NA	NA	NA	0.0203062	0.0268403	0.0152851	0.0149485	0.024529	0.032517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177703	3177703	1	NA	NA	0.0920433	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0207156	NA	NA	NA	NA	NA	NA	NA	NA	0.0169492	NA	NA	NA	NA	NA	NA	NA	NA	0.0169492	0.0169492	0.0169492	0.0169492	0.0169492	0.0169492	0.0181181	0.0207156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177704	3177704	1	NA	0.12639	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0207156	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0541369	0.0169492	0.0169492	0.0169492	0.0215572	0.0169492	0.0169492	0.0181181	0.0207156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177705	3177705	1	NA	NA	NA	NA	NA	NA	NA	NA	0.133927	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0318838	NA	NA	NA	NA	NA	NA	NA	NA	0.0321514	NA	NA	NA	NA	NA	NA	NA	0.0676554	NA	NA	NA	NA	NA	NA	0.0224036	NA	NA	NA	NA	NA	0.014227	NA	NA	NA	NA	0.0186688	NA	NA	NA	0.0278666	NA	NA	0.0178487	NA	NA	0.0219436	0.0327215	NA
5	3177709	3177709	1	0.021322	0.016791	0.0200721	0.0149254	0.0149254	0.0189055	0.0149254	0.0149254	0.0149254	0.021322	0.0226645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177714	3177714	1	NA	NA	0.0915301	0.129175	0.136762	NA	NA	NA	NA	NA	NA	NA	0.0199063	0.0255639	0.0321	NA	NA	NA	NA	NA	NA	0.0163934	0.0192342	0.0277787	NA	NA	NA	NA	NA	NA	0.020965	0.0301908	0.0174863	0.0163934	0.0163934	0.0163934	0.0199063	0.0186546	0.00964443	0.0231579	0.0208869	0.0141207	0.0147368	0.0255639	0.0243194	0.023569	0.0294169	0.0181561	0.0151515	0.025974	0.0287139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177715	3177715	1	NA	NA	NA	NA	0.137725	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0322916	NA	NA	NA	NA	NA	NA	NA	NA	0.027177	NA	NA	NA	NA	NA	NA	NA	0.0682914	NA	NA	NA	NA	NA	NA	0.0185062	NA	NA	NA	NA	NA	NA	0.0237624	0.0289707	0.0183506	0.0153465	0.0249232	0.0289062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177717	3177717	1	0.0242623	0.0163934	0.0186546	0.0163934	0.0163934	0.0174863	0.0163934	0.0163934	0.0163934	0.0199063	0.0212508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177718	3177718	1	NA	NA	NA	NA	0.138397	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0364018	NA	NA	NA	NA	NA	NA	NA	NA	0.0286197	NA	NA	NA	NA	NA	NA	NA	0.0691423	NA	NA	NA	NA	NA	NA	0.0187207	NA	NA	NA	NA	NA	NA	0.023569	0.030089	0.0175717	0.015799	0.028749	0.0299527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177719	3177719	1	NA	NA	NA	NA	NA	NA	0.123811	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.025974	NA	NA	NA	NA	NA	NA	NA	NA	0.0168067	NA	NA	NA	NA	NA	NA	NA	0.0533849	NA	NA	NA	NA	NA	NA	0.012987	NA	NA	NA	NA	NA	0.012987	NA	NA	NA	NA	0.0207792	NA	NA	NA	NA	0.012987	0.012987	0.0231911	0.0231911	NA	NA	NA	NA	NA	NA
5	3177720	3177720	1	0.023199	0.015873	0.0191571	0.015873	0.015873	0.0179894	0.015873	0.015873	0.015873	0.0247619	0.0247619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177721	3177721	1	NA	NA	NA	NA	0.138219	NA	NA	0.133298	NA	NA	NA	NA	NA	NA	0.0362031	NA	NA	0.0306993	NA	NA	NA	NA	NA	0.0302595	NA	NA	0.0247217	NA	NA	NA	NA	0.0700574	NA	NA	0.0647469	NA	NA	NA	0.0189444	NA	NA	0.0169261	NA	NA	NA	0.0233677	0.0305977	0.00933673	0.0162778	0.0285488	0.0357419	NA	0.0213992	NA	NA	NA	0.0250619	NA	NA	NA	0.014295	0.0265907	0.0302355	NA	NA	NA
5	3177722	3177722	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.139249	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0285809	NA	NA	NA	NA	NA	NA	NA	NA	0.0314186	NA	NA	NA	NA	NA	NA	NA	0.068059	NA	NA	NA	NA	NA	NA	0.0305412	NA	NA	NA	NA	NA	0.0224327	NA	NA	NA	NA	0.0210831	NA	NA	NA	0.0359588	NA	NA	0.0260242	NA	0.0212031	NA	0.0264259
5	3177724	3177724	1	NA	0.12625	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0241102	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0549692	0.0149254	0.0149254	0.0178142	0.0195429	0.0149254	0.0149254	0.0241102	0.0241102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177725	3177725	1	0.132007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0232697	0.0602184	0.022385	0.0204082	0.0204082	0.0278481	0.0204082	0.0204082	0.0204082	0.0204082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177726	3177726	1	NA	NA	NA	NA	NA	0.135614	NA	0.133795	NA	0.139249	0.133221	NA	NA	NA	NA	0.0296538	NA	0.0297031	NA	0.0285809	0.021778	NA	NA	NA	0.0273283	NA	0.0234319	NA	0.0314186	0.0246355	NA	NA	0.0641234	NA	0.0631299	NA	0.068059	0.0615325	NA	0.0264472	NA	0.0163478	NA	0.0305412	0.023752	0.0183045	NA	0.0117647	NA	0.0224327	0.0196078	0.0318877	0.00814329	0.0170696	0.00346355	0.00518684	0.0249091	NA	0.0359588	0.0292075	0.0155803	0.0118915	0.00799911	0.0212031	0.0196078	0.0034772
5	3177728	3177728	1	NA	NA	NA	0.131915	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0285488	NA	NA	NA	NA	NA	NA	NA	NA	0.0202931	NA	NA	NA	NA	NA	NA	NA	0.0601188	NA	NA	NA	NA	NA	NA	NA	0.0103093	0.0233677	0.0224896	0.0143324	0.0177549	0.0285488	0.0285488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177730	3177730	1	0.0231579	0.0175439	0.0175439	0.0175439	0.0175439	0.0175439	0.0175439	0.0531096	0.0175439	0.0215924	0.0215924	NA	NA	NA	NA	NA	NA	0.0306993	NA	NA	NA	NA	NA	NA	NA	NA	0.0228711	NA	NA	NA	NA	NA	NA	NA	0.062592	NA	NA	NA	NA	NA	NA	0.0169261	NA	NA	NA	NA	NA	0.0123457	NA	NA	NA	NA	0.0213992	NA	NA	NA	0.0243492	NA	NA	NA	0.015775	0.0265907	0.0269921	NA	NA	NA
5	3177731	3177731	1	NA	NA	NA	NA	NA	0.135614	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0312064	NA	NA	NA	NA	NA	NA	NA	NA	0.0273283	NA	NA	NA	NA	NA	NA	NA	0.0641234	NA	NA	NA	NA	NA	NA	0.0264472	NA	NA	NA	NA	NA	0.0183045	NA	NA	NA	NA	NA	0.0318877	0.0219112	0.0170696	0.0221643	0.0275012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177732	3177732	1	NA	NA	NA	NA	NA	NA	0.126735	0.13619	NA	NA	NA	NA	NA	NA	NA	NA	0.0275325	0.0306993	NA	NA	NA	NA	NA	NA	NA	0.0168067	0.0228711	NA	NA	NA	NA	NA	NA	0.0523319	0.062592	NA	NA	NA	NA	NA	0.012987	0.0169261	NA	NA	NA	NA	0.012987	0.0123457	NA	NA	NA	0.0207792	0.0213992	NA	NA	NA	0.00561075	0.014391	0.025974	0.025974	0.015015	0.0265907	0.0269921	NA	NA	NA
5	3177733	3177733	1	0.132007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0232697	0.0602184	0.022385	0.0204082	0.0204082	0.0278481	0.0204082	0.0204082	0.0204082	0.0204082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177734	3177734	1	NA	NA	NA	0.132499	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0296774	NA	NA	NA	NA	NA	NA	NA	NA	0.0198631	NA	NA	NA	NA	NA	NA	NA	0.0587268	NA	NA	NA	NA	NA	NA	NA	0.0107527	0.0229391	0.0200232	0.0138998	0.016565	0.0281224	0.0281224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177735	3177735	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.133221	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.021778	NA	NA	NA	NA	NA	NA	NA	NA	0.0246355	NA	NA	NA	NA	NA	NA	NA	0.0615325	NA	NA	NA	NA	NA	NA	0.023752	NA	NA	NA	NA	NA	0.0196078	NA	NA	NA	NA	0.0196078	NA	NA	NA	0.0292075	NA	NA	0.0196078	NA	0.0196078	0.0196078
5	3177736	3177736	1	NA	NA	0.0915301	NA	NA	NA	NA	0.1342	NA	NA	NA	NA	0.0226986	NA	NA	NA	NA	0.0291459	NA	NA	NA	0.0163934	NA	NA	NA	NA	0.0237684	NA	NA	NA	0.0163934	0.0163934	0.0186546	0.0163934	0.0225552	0.0163934	0.0226986	0.0226986	NA	NA	NA	0.0169261	NA	NA	NA	NA	NA	0.0123457	NA	NA	NA	NA	0.0225628	NA	NA	NA	0.0236731	NA	NA	NA	0.014295	0.0265907	0.0269921	NA	NA	NA
5	3177740	3177740	1	0.0252308	0.0163462	0.0173697	0.0153846	0.0153846	0.0184615	0.0153846	0.0153846	0.0153846	0.0236686	0.0236686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177741	3177741	1	NA	NA	NA	0.129975	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0298947	NA	NA	NA	NA	NA	NA	NA	NA	0.0209825	NA	NA	NA	NA	NA	NA	NA	0.0599168	NA	NA	NA	NA	NA	NA	NA	0.0105263	0.0243194	0.0202427	0.0141207	0.0141207	0.0283401	0.0315789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177742	3177742	1	0.132007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0232697	0.0602184	0.022385	0.0204082	0.0204082	0.0278481	0.0204082	0.0204082	0.0204082	0.0204082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177743	3177743	1	0.0409375	0.03125	0.0332031	0.03125	0.03125	0.0342773	0.03125	0.03125	0.03125	0.0394005	0.0647819	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0233431	NA	NA	NA	NA	NA	NA	NA	NA	0.0246355	NA	NA	NA	NA	NA	NA	NA	0.0615325	NA	NA	NA	NA	NA	NA	0.023752	NA	NA	NA	NA	NA	0.0196078	NA	NA	NA	NA	0.0196078	NA	NA	NA	0.0292075	NA	NA	0.0196078	NA	0.0196078	0.0196078
5	3177745	3177745	1	0.132007	NA	0.0920433	NA	NA	NA	NA	NA	0.137567	NA	NA	0.0232697	0.0346604	0.022385	0.0204082	0.0204082	0.0278481	0.0204082	0.018579	0.0204082	0.0204082	0.0169492	NA	NA	NA	NA	NA	0.0285769	NA	NA	0.0169492	0.0169492	0.0169492	0.0169492	0.0169492	0.0247385	0.0221643	0.0221643	NA	NA	NA	NA	0.0217684	NA	NA	NA	NA	NA	0.0135865	NA	NA	NA	NA	0.0213992	NA	NA	NA	0.0284821	NA	NA	0.0178247	NA	NA	0.0265907	0.0317848	NA
5	3177748	3177748	1	0.131298	0.127159	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00633139	0.0594506	0.0215863	0.0196078	0.0196078	0.0270539	0.0196078	0.0196078	0.0196078	0.0211765	0.0583443	0.0149254	0.0149254	0.0189055	0.0195429	0.0149254	0.0149254	0.0241102	0.0256716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177751	3177751	1	0.131298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0224717	0.0594506	0.0215863	0.0196078	0.0196078	0.0270539	0.0196078	0.0196078	0.0196078	0.0196078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3177752	3177752	1	0.0394621	0.0322581	0.0367177	0.0322581	0.0322581	0.0332651	0.0322581	0.0322581	0.0322581	0.0663472	0.0394621	NA	NA	NA	NA	NA	NA	NA	NA	0.0285809	NA	NA	NA	NA	NA	NA	NA	NA	0.0314186	NA	NA	NA	NA	NA	NA	NA	0.068059	NA	NA	NA	NA	NA	NA	0.0305412	NA	NA	NA	NA	NA	0.0224327	NA	NA	NA	NA	0.0210831	NA	NA	NA	0.0359588	NA	NA	0.0260242	NA	0.0212031	NA	0.0264259
